Beds,Baths,TotalRooms,Area,Type,Address,Sector_or_Block,Region,Town,City,Price
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
3,3,6,1000,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,14000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
3,3,6,1000,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,14000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
3,3,6,1000,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,14000.0
3,3,6,1000,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,14000.0
3,3,6,1000,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,14000.0
3,3,6,1000,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,14000.0
3,3,6,1000,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,14000.0
3,3,6,1000,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,14000.0
3,3,6,1000,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,14000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
3,3,6,1000,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,14000.0
3,2,5,1100,Apartment,"Faydabad, Dakshin Khan, Dhaka",No Sector/Block,Faydabad,Dakshin Khan,Dhaka,15000.0
3,2,5,1100,Apartment,"Faydabad, Dakshin Khan, Dhaka",No Sector/Block,Faydabad,Dakshin Khan,Dhaka,15000.0
3,2,5,1100,Apartment,"Faydabad, Dakshin Khan, Dhaka",No Sector/Block,Faydabad,Dakshin Khan,Dhaka,15000.0
3,2,5,1100,Apartment,"Faydabad, Dakshin Khan, Dhaka",No Sector/Block,Faydabad,Dakshin Khan,Dhaka,15000.0
3,2,5,1100,Apartment,"Faydabad, Dakshin Khan, Dhaka",No Sector/Block,Faydabad,Dakshin Khan,Dhaka,15000.0
3,2,5,1100,Apartment,"Faydabad, Dakshin Khan, Dhaka",No Sector/Block,Faydabad,Dakshin Khan,Dhaka,15000.0
3,3,6,2700,Apartment,"Baridhara, Dhaka",No Sector/Block,Baridhara,Baridhara,Dhaka,100000.0
3,3,6,3000,Apartment,"Baridhara, Dhaka",No Sector/Block,Baridhara,Baridhara,Dhaka,140000.0
3,4,7,1654,Apartment,"Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka",Sector 18,Rajuk Uttara Apartment Project,Uttara,Dhaka,15000.0
3,3,6,2400,Apartment,"Baridhara, Dhaka",Block A,Dhaka,Dhaka,Dhaka,110000.00000000001
3,3,6,2700,Apartment,"Baridhara, Dhaka",No Sector/Block,Baridhara,Baridhara,Dhaka,100000.0
4,4,8,1400,Apartment,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",No Sector/Block,Ahmed Nagar,Mirpur,Dhaka,16000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,12000.0
2,2,4,900,Apartment,"Sector 10, Uttara, Dhaka",Sector 10,Uttara,Uttara,Dhaka,16000.0
3,3,6,2200,Apartment,"Gulshan 2, Gulshan, Dhaka",No Sector/Block,Gulshan 2,Gulshan,Dhaka,90000.0
2,2,4,900,Apartment,"Sector 13, Uttara, Dhaka",Sector 13,Uttara,Uttara,Dhaka,18000.0
2,2,4,900,Apartment,"Sector 13, Uttara, Dhaka",Sector 13,Uttara,Uttara,Dhaka,18000.0
2,2,4,900,Apartment,"Sector 13, Uttara, Dhaka",Sector 13,Uttara,Uttara,Dhaka,18000.0
3,2,5,900,Apartment,"Gawair, Dakshin Khan, Dhaka",No Sector/Block,Gawair,Dakshin Khan,Dhaka,14000.0
3,2,5,900,Apartment,"Gawair, Dakshin Khan, Dhaka",No Sector/Block,Gawair,Dakshin Khan,Dhaka,14000.0
3,4,7,1650,Apartment,"Baitul Aman Housing Society, Adabor, Dhaka",No Sector/Block,Baitul Aman Housing Society,Adabor,Dhaka,23000.0
3,4,7,3000,Duplex,"Block H, Bashundhara R-A, Dhaka",Block H,Bashundhara R-A,Bashundhara R-A,Dhaka,90000.0
3,3,6,1578,Apartment,"Sector 9, Uttara, Dhaka",Sector 9,Uttara,Uttara,Dhaka,30000.0
3,3,6,1550,Apartment,"Sector 13, Uttara, Dhaka",Sector 13,Uttara,Uttara,Dhaka,30000.0
21,10,31,19360,Building,"Block K, Baridhara, Dhaka",Block K,Baridhara,Baridhara,Dhaka,1660000.0000000002
2,2,4,1000,Apartment,"Shantibag Residential Area, 24 No. North Agrabad Ward, Double Mooring, Chattogram",No Sector/Block,24 No. North Agrabad Ward,Double Mooring,Chattogram,14000.0
3,3,6,950,Apartment,"Dakshin Kattali, 11 No. South Kattali Ward, Chattogram",No Sector/Block,Dakshin Kattali,11 No. South Kattali Ward,Chattogram,12000.0
3,3,6,1500,Apartment,"Sector 10, Uttara, Dhaka",Sector 10,Uttara,Uttara,Dhaka,25000.0
3,3,6,1200,Apartment,"Pahartali, 12 No. Sarai Para Ward, Double Mooring, Chattogram",No Sector/Block,12 No. Sarai Para Ward,Double Mooring,Chattogram,22000.0
2,2,4,1000,Apartment,"30 No. East Madarbari Ward, Chattogram",No Sector/Block,30 No. East Madarbari Ward,30 No. East Madarbari Ward,Chattogram,17000.0
3,3,6,1500,Apartment,"Bashundhara R-A, Dhaka",No Sector/Block,Bashundhara R-A,Bashundhara R-A,Dhaka,25000.0
3,3,6,1500,Apartment,"Bashundhara R-A, Dhaka",No Sector/Block,Bashundhara R-A,Bashundhara R-A,Dhaka,25000.0
4,4,8,3400,Apartment,"Block K, Baridhara, Dhaka",Block K,Baridhara,Baridhara,Dhaka,180000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,10000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,10000.0
2,2,4,800,Apartment,"Uttar Khan, Dhaka",No Sector/Block,Uttar Khan,Uttar Khan,Dhaka,10000.0
2,1,3,700,Apartment,"Mohammadpur, Dhaka",No Sector/Block,Mohammadpur,Mohammadpur,Dhaka,16000.0
3,3,6,1500,Apartment,"Sector 4, Uttara, Dhaka",Sector 4,Uttara,Uttara,Dhaka,35000.0
3,3,6,1200,Apartment,"Uttar Badda, Badda, Dhaka",No Sector/Block,Uttar Badda,Badda,Dhaka,20000.0
3,2,5,1200,Apartment,"Aainusbag, Dakshin Khan, Dhaka",No Sector/Block,Aainusbag,Dakshin Khan,Dhaka,15000.0
3,3,6,1350,Apartment,"Sector 13, Uttara, Dhaka",Sector 13,Uttara,Uttara,Dhaka,26500.0
3,2,5,1000,Apartment,"Senpara Parbata, Section 10, Mirpur, Dhaka",No Sector/Block,Section 10,Mirpur,Dhaka,16000.0
2,1,3,500,Apartment,"Block D, Section 12, Mirpur, Dhaka",Block D,Section 12,Mirpur,Dhaka,10000.0
2,2,4,900,Apartment,"12 No. Sarai Para Ward, Double Mooring, Chattogram",No Sector/Block,12 No. Sarai Para Ward,Double Mooring,Chattogram,10000.0
3,3,6,1500,Apartment,"Sector 7, Uttara, Dhaka",Sector 7,Uttara,Uttara,Dhaka,28000.0
3,2,5,1100,Apartment,"Block E, Banasree, Dhaka",Block E,Banasree,Banasree,Dhaka,15000.0
3,4,7,1600,Apartment,"Sector 7, Uttara, Dhaka",Sector 7,Uttara,Uttara,Dhaka,40000.0
3,2,5,950,Apartment,"Oxygen, Bayazid, Chattogram",No Sector/Block,Oxygen,Bayazid,Chattogram,10000.0
2,2,4,800,Apartment,"Taltola, Dakshin Khan, Dhaka",No Sector/Block,Taltola,Dakshin Khan,Dhaka,10000.0
3,4,7,1600,Apartment,"Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka",Sector 18,Rajuk Uttara Apartment Project,Uttara,Dhaka,15000.0
3,3,6,1200,Apartment,"Sector 10, Uttara, Dhaka",Sector 10,Uttara,Uttara,Dhaka,17000.0
1,1,2,450,Apartment,"Block D, Kaderabad Housing Society, Bosila, Mohammadpur, Dhaka",Block D,Bosila,Mohammadpur,Dhaka,10000.0
3,4,7,2667,Apartment,"Baridhara, Dhaka",Block A,Dhaka,Dhaka,Dhaka,110000.00000000001
2,2,4,700,Apartment,"Faydabad, Dakshin Khan, Dhaka",No Sector/Block,Faydabad,Dakshin Khan,Dhaka,10500.0
2,2,4,800,Apartment,"Dakshin Kattali, 11 No. South Kattali Ward, Chattogram",No Sector/Block,Dakshin Kattali,11 No. South Kattali Ward,Chattogram,11500.0
2,2,4,800,Apartment,"South Agrabad, Double Mooring, Chattogram",No Sector/Block,South Agrabad,Double Mooring,Chattogram,11000.0
2,2,4,750,Apartment,"Mohammadpur, Dhaka",No Sector/Block,Mohammadpur,Mohammadpur,Dhaka,16000.0
3,3,6,1200,Apartment,"Middle Badda, Badda, Dhaka",No Sector/Block,Middle Badda,Badda,Dhaka,23000.0
2,2,4,900,Apartment,"Saraipara, 12 No. Sarai Para Ward, Double Mooring, Chattogram",No Sector/Block,12 No. Sarai Para Ward,Double Mooring,Chattogram,12000.0
3,3,6,1400,Apartment,"Block G, Bashundhara R-A, Dhaka",Block G,Bashundhara R-A,Bashundhara R-A,Dhaka,30000.0
3,3,6,1695,Apartment,"Sector 7, Uttara, Dhaka",Sector 7,Uttara,Uttara,Dhaka,30000.0
2,2,4,750,Apartment,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",No Sector/Block,"South Baridhara Residential Area,D. I. T. Project",Badda,Dhaka,14000.0
2,2,4,750,Apartment,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",No Sector/Block,"South Baridhara Residential Area,D. I. T. Project",Badda,Dhaka,17000.0
3,3,6,1450,Apartment,"Block G, Bashundhara R-A, Dhaka",Block G,Bashundhara R-A,Bashundhara R-A,Dhaka,33000.0
3,3,6,1450,Apartment,"Block G, Bashundhara R-A, Dhaka",Block G,Bashundhara R-A,Bashundhara R-A,Dhaka,33000.0
3,3,6,1350,Apartment,"Shegunbagicha, Dhaka",No Sector/Block,Shegunbagicha,Shegunbagicha,Dhaka,35000.0
1,1,2,600,Apartment,"Block D, Kaderabad Housing Society, Bosila, Mohammadpur, Dhaka",Block D,Bosila,Mohammadpur,Dhaka,10000.0
4,5,9,2500,Apartment,"Khulshi Hill R/A, North Khulshi, Khulshi, Chattogram",No Sector/Block,North Khulshi,Khulshi,Chattogram,80000.0
3,3,6,1250,Apartment,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",No Sector/Block,Ahmed Nagar,Mirpur,Dhaka,15000.0
3,4,7,1500,Apartment,"Sector 10, Uttara, Dhaka",Sector 10,Uttara,Uttara,Dhaka,22500.0
3,3,6,1550,Apartment,"O R Nizam Road Residential Area, Nasirabad, 15 No. Bagmoniram Ward, Chattogram",No Sector/Block,Nasirabad,15 No. Bagmoniram Ward,Chattogram,32000.0
2,1,3,600,Apartment,"Mirpur, Dhaka",No Sector/Block,Mirpur,Mirpur,Dhaka,8000.0
2,2,4,720,Apartment,"Mohammadpur, Dhaka",No Sector/Block,Mohammadpur,Mohammadpur,Dhaka,17000.0
3,3,6,1270,Apartment,"Sector 5, Uttara, Dhaka",Sector 5,Uttara,Uttara,Dhaka,24000.0
3,3,6,1200,Apartment,"11 No. South Kattali Ward, Chattogram",No Sector/Block,11 No. South Kattali Ward,11 No. South Kattali Ward,Chattogram,20500.0
3,2,5,800,Apartment,"Senpara Parbata, Section 10, Mirpur, Dhaka",No Sector/Block,Section 10,Mirpur,Dhaka,25000.0
3,2,5,1100,Apartment,"Pahartali, 12 No. Sarai Para Ward, Double Mooring, Chattogram",No Sector/Block,12 No. Sarai Para Ward,Double Mooring,Chattogram,14000.0
3,3,6,1300,Apartment,"C & B Colony, East Nasirabad, Chattogram",No Sector/Block,C & B Colony,East Nasirabad,Chattogram,30000.0
2,2,4,850,Apartment,"Kallyanpur, Mirpur, Dhaka",No Sector/Block,Kallyanpur,Mirpur,Dhaka,18000.0
3,3,6,1450,Apartment,"Lake Valley R/A, 9 No. North Pahartali Ward, Chattogram",No Sector/Block,Lake Valley R/A,9 No. North Pahartali Ward,Chattogram,19000.0
2,2,4,700,Apartment,"Kallyanpur, Mirpur, Dhaka",No Sector/Block,Kallyanpur,Mirpur,Dhaka,14000.0
2,2,4,650,Apartment,"Sector 13, Uttara, Dhaka",Sector 13,Uttara,Uttara,Dhaka,18000.0
3,3,6,1800,Apartment,"Sector 3, Uttara, Dhaka",Sector 3,Uttara,Uttara,Dhaka,40000.0
3,4,7,1750,Apartment,"Sector 7, Uttara, Dhaka",Sector 7,Uttara,Uttara,Dhaka,42000.0
3,4,7,2350,Apartment,"Sector 13, Uttara, Dhaka",Sector 13,Uttara,Uttara,Dhaka,37000.0
2,1,3,700,Apartment,"PC Culture Housing, Mohammadpur, Dhaka",No Sector/Block,PC Culture Housing,Mohammadpur,Dhaka,13000.0
3,3,6,1400,Apartment,"Sector 14, Uttara, Dhaka",Sector 14,Uttara,Uttara,Dhaka,35000.0
3,3,6,1250,Apartment,"Eskaton, Dhaka",No Sector/Block,Eskaton,Eskaton,Dhaka,25000.0
2,2,4,900,Apartment,"Railway Colony, Chattogram",No Sector/Block,Railway Colony,Railway Colony,Chattogram,10500.0
2,2,4,700,Apartment,"Uttar Badda, Badda, Dhaka",No Sector/Block,Uttar Badda,Badda,Dhaka,17000.0
2,2,4,700,Apartment,"West Hossain Ahmed Para, Hossain Ahmed Para, 40 No. North Patenga Ward, Patenga, Chattogram",No Sector/Block info,40 No. North Patenga Ward,Patenga,Chattogram,10000.0
4,4,8,2500,Apartment,"Block L, Bashundhara R-A, Dhaka",Block L,Bashundhara R-A,Bashundhara R-A,Dhaka,30000.0
2,3,5,1000,Apartment,"Sugandha Residential Area, Panchlaish, Chattogram",No Sector/Block,Sugandha Residential Area,Panchlaish,Chattogram,25000.0
2,2,4,800,Apartment,"Bayazid, Chattogram",No Sector/Block,Bayazid,Bayazid,Chattogram,10000.0
3,2,5,1100,Apartment,"South Pirerbag, Pirerbag, Section 1, Mirpur, Dhaka",No Sector/Block info,Section 1,Mirpur,Dhaka,12500.0
2,2,4,700,Apartment,"Middle Badda, Badda, Dhaka",No Sector/Block,Middle Badda,Badda,Dhaka,16000.0
3,3,6,1500,Apartment,"Bashundhara R-A, Dhaka",No Sector/Block,Bashundhara R-A,Bashundhara R-A,Dhaka,25000.0
3,3,6,1500,Apartment,"Bashundhara R-A, Dhaka",No Sector/Block,Bashundhara R-A,Bashundhara R-A,Dhaka,25000.0
5,4,9,2700,Apartment,"Block D, Bashundhara R-A, Dhaka",Block D,Bashundhara R-A,Bashundhara R-A,Dhaka,70000.0
3,3,6,4200,Apartment,"Gulshan 1, Gulshan, Dhaka",No Sector/Block,Gulshan 1,Gulshan,Dhaka,170000.0
3,3,6,4200,Apartment,"Gulshan 1, Gulshan, Dhaka",No Sector/Block,Gulshan 1,Gulshan,Dhaka,170000.0
3,3,6,4200,Apartment,"Gulshan 1, Gulshan, Dhaka",No Sector/Block,Gulshan 1,Gulshan,Dhaka,170000.0
3,4,7,1800,Apartment,"Sector 12, Uttara, Dhaka",Sector 12,Uttara,Uttara,Dhaka,35000.0
2,1,3,750,Apartment,"Taltola, Dakshin Khan, Dhaka",No Sector/Block,Taltola,Dakshin Khan,Dhaka,10000.0
3,2,5,950,Apartment,"Sector 14, Uttara, Dhaka",Sector 14,Uttara,Uttara,Dhaka,20000.0
2,2,4,900,Apartment,"Sector 14, Uttara, Dhaka",Sector 14,Uttara,Uttara,Dhaka,20000.0
3,3,6,1480,Apartment,"Sector 11, Uttara, Dhaka",Sector 11,Uttara,Uttara,Dhaka,30000.0
3,4,7,2800,Apartment,"Shahbagh, Dhaka",No Sector/Block,Shahbagh,Shahbagh,Dhaka,90000.0
3,4,7,2800,Apartment,"Shahbagh, Dhaka",No Sector/Block,Shahbagh,Shahbagh,Dhaka,110000.00000000001
2,2,4,950,Apartment,"North Shahjahanpur, Dhaka",No Sector/Block,North Shahjahanpur,North Shahjahanpur,Dhaka,14000.0
3,3,6,1200,Apartment,"Bashundhara Residential Area, 25 No. Rampur Ward, Double Mooring, Chattogram",No Sector/Block,25 No. Rampur Ward,Double Mooring,Chattogram,12000.0
3,4,7,2000,Apartment,"Sector 11, Uttara, Dhaka",Sector 11,Uttara,Uttara,Dhaka,80000.0
3,2,5,1050,Apartment,"Saraipara, 12 No. Sarai Para Ward, Double Mooring, Chattogram",No Sector/Block,12 No. Sarai Para Ward,Double Mooring,Chattogram,11000.0
3,2,5,950,Apartment,"3 No. Panchlaish Ward, Bayazid, Chattogram",No Sector/Block,3 No. Panchlaish Ward,Bayazid,Chattogram,10000.0
3,4,7,2200,Apartment,"Sector 1, Uttara, Dhaka",Sector 1,Uttara,Uttara,Dhaka,60000.0
3,4,7,2200,Apartment,"Sector 6, Uttara, Dhaka",Sector 6,Uttara,Uttara,Dhaka,35000.0
2,2,4,700,Apartment,"Uttar Badda, Badda, Dhaka",No Sector/Block,Uttar Badda,Badda,Dhaka,16000.0
2,2,4,700,Apartment,"Ashkona, Dakshin Khan, Dhaka",No Sector/Block,Ashkona,Dakshin Khan,Dhaka,11000.0
3,3,6,2400,Apartment,"Banani, Dhaka",No Sector/Block,Banani,Banani,Dhaka,130000.0
4,4,8,1550,Apartment,"Baitul Aman Housing Society, Adabor, Dhaka",No Sector/Block,Baitul Aman Housing Society,Adabor,Dhaka,20000.0
3,3,6,1300,Apartment,"Sector 4, Uttara, Dhaka",Sector 4,Uttara,Uttara,Dhaka,35000.0
3,3,6,2000,Apartment,"Block C, Bashundhara R-A, Dhaka",Block C,Bashundhara R-A,Bashundhara R-A,Dhaka,42000.0
3,3,6,2000,Apartment,"Block C, Bashundhara R-A, Dhaka",Block C,Bashundhara R-A,Bashundhara R-A,Dhaka,42000.0
2,2,4,680,Apartment,"Ward 23, Chowdhuripara, Khilgaon, Dhaka",No Sector/Block,Chowdhuripara,Khilgaon,Dhaka,17000.0
3,2,5,1300,Apartment,"Dakshin Kattali, 11 No. South Kattali Ward, Chattogram",No Sector/Block,Dakshin Kattali,11 No. South Kattali Ward,Chattogram,15000.0
3,2,5,1240,Apartment,"Hajipara, 24 No. North Agrabad Ward, Double Mooring, Chattogram",No Sector/Block,24 No. North Agrabad Ward,Double Mooring,Chattogram,17000.0
2,1,3,650,Apartment,"Agargaon, Dhaka",No Sector/Block,Agargaon,Agargaon,Dhaka,11000.0
3,2,5,1000,Apartment,"Kunjachaya Residential Area, Bayazid, Chattogram",No Sector/Block,Kunjachaya Residential Area,Bayazid,Chattogram,11000.0
3,2,5,900,Apartment,"Bandartila, 39 No. South Halishahar Ward, Halishahar, Chattogram",No Sector/Block,39 No. South Halishahar Ward,Halishahar,Chattogram,15000.0
2,2,4,1000,Apartment,"Block C, Niketan, Dhaka",Block C,Niketan,Niketan,Dhaka,35000.0
3,3,6,1220,Apartment,"Karnaphuly Abashik Elaka, 25 No. Rampur Ward, Double Mooring, Chattogram",No Sector/Block,25 No. Rampur Ward,Double Mooring,Chattogram,17000.0
3,4,7,1600,Apartment,"Sector 7, Uttara, Dhaka",Sector 7,Uttara,Uttara,Dhaka,35000.0
2,2,4,760,Apartment,"Shantibag Residential Area, 24 No. North Agrabad Ward, Double Mooring, Chattogram",No Sector/Block,24 No. North Agrabad Ward,Double Mooring,Chattogram,11000.0
3,3,6,1440,Apartment,"Gulbag Residential Area, 24 No. North Agrabad Ward, Double Mooring, Chattogram",No Sector/Block,24 No. North Agrabad Ward,Double Mooring,Chattogram,18000.0
2,2,4,1040,Apartment,"Sholokbahar, Chattogram",No Sector/Block,Sholokbahar,Sholokbahar,Chattogram,18000.0
3,3,6,1400,Apartment,"Karnaphuly Abashik Elaka, 25 No. Rampur Ward, Double Mooring, Chattogram",No Sector/Block,25 No. Rampur Ward,Double Mooring,Chattogram,22000.0
3,3,6,1450,Apartment,"Sholokbahar, Chattogram",No Sector/Block,Sholokbahar,Sholokbahar,Chattogram,22000.0
3,3,6,1250,Apartment,"Karnaphuly Abashik Elaka, 25 No. Rampur Ward, Double Mooring, Chattogram",No Sector/Block,25 No. Rampur Ward,Double Mooring,Chattogram,15000.0
3,3,6,1400,Apartment,"Karnaphuly Abashik Elaka, 25 No. Rampur Ward, Double Mooring, Chattogram",No Sector/Block,25 No. Rampur Ward,Double Mooring,Chattogram,20000.0
2,2,4,780,Apartment,"Sonali Residential Area, 25 No. Rampur Ward, Double Mooring, Chattogram",No Sector/Block,25 No. Rampur Ward,Double Mooring,Chattogram,13000.0
3,2,5,950,Apartment,"Shah Ali Bag, Section 1, Mirpur, Dhaka",No Sector/Block,Section 1,Mirpur,Dhaka,20000.0
2,2,4,950,Apartment,"Mirpur, Dhaka",No Sector/Block,Mirpur,Mirpur,Dhaka,15000.0
3,3,6,1000,Apartment,"Sector 13, Uttara, Dhaka",Sector 13,Uttara,Uttara,Dhaka,20000.0
2,2,4,900,Apartment,"Noapara, 9 No. North Pahartali Ward, Chattogram",No Sector/Block,Noapara,9 No. North Pahartali Ward,Chattogram,14000.0
3,3,6,1400,Apartment,"Sector 10, Uttara, Dhaka",Sector 10,Uttara,Uttara,Dhaka,20000.0
3,2,5,1000,Apartment,"Sector 13, Uttara, Dhaka",Sector 13,Uttara,Uttara,Dhaka,22000.0
2,1,3,720,Apartment,"Bandartila, 38 No. South Middle Halishahar, Halishahar, Chattogram",No Sector/Block,38 No. South Middle Halishahar,Halishahar,Chattogram,10000.0
3,2,5,1000,Apartment,"Middle Paikpara, Mirpur, Dhaka",No Sector/Block,Middle Paikpara,Mirpur,Dhaka,14000.0
3,3,6,2300,Apartment,"Baridhara, Dhaka",No Sector/Block,Baridhara,Baridhara,Dhaka,80000.0
2,2,4,1050,Apartment,"Sector 7, Uttara, Dhaka",Sector 7,Uttara,Uttara,Dhaka,22000.0
3,2,5,1100,Apartment,"Middle Paikpara, Mirpur, Dhaka",No Sector/Block,Middle Paikpara,Mirpur,Dhaka,15000.0
2,2,4,900,Apartment,"Sector 7, Uttara, Dhaka",Sector 7,Uttara,Uttara,Dhaka,25000.0
2,2,4,700,Apartment,"Kallyanpur, Mirpur, Dhaka",No Sector/Block,Kallyanpur,Mirpur,Dhaka,13500.0
4,4,8,3750,Apartment,"Block K, Baridhara, Dhaka",Block K,Baridhara,Baridhara,Dhaka,300000.0
3,3,6,1200,Apartment,"Sector 13, Uttara, Dhaka",Sector 13,Uttara,Uttara,Dhaka,20000.0
2,2,4,800,Apartment,"Kunjachaya Residential Area, Bayazid, Chattogram",No Sector/Block,Kunjachaya Residential Area,Bayazid,Chattogram,11000.0
3,3,6,1150,Apartment,"Section 1, Mirpur, Dhaka",No Sector/Block,Section 1,Mirpur,Dhaka,18000.0
3,3,6,1500,Apartment,"Sugandha Residential Area, Panchlaish, Chattogram",No Sector/Block,Sugandha Residential Area,Panchlaish,Chattogram,20000.0
2,2,4,700,Apartment,"Kallyanpur, Mirpur, Dhaka",No Sector/Block,Kallyanpur,Mirpur,Dhaka,13500.0
3,2,5,1100,Apartment,"Sholokbahar, Chattogram",No Sector/Block,Sholokbahar,Sholokbahar,Chattogram,16000.0
2,2,4,700,Apartment,"Kallyanpur, Mirpur, Dhaka",No Sector/Block,Kallyanpur,Mirpur,Dhaka,13500.0
2,2,4,900,Apartment,"East Rampur, 25 No. Rampur Ward, Double Mooring, Chattogram",No Sector/Block,25 No. Rampur Ward,Double Mooring,Chattogram,14000.0
2,2,4,900,Apartment,"East Rampur, 25 No. Rampur Ward, Double Mooring, Chattogram",No Sector/Block,25 No. Rampur Ward,Double Mooring,Chattogram,14000.0
2,2,4,850,Apartment,"Oxygen, Bayazid, Chattogram",No Sector/Block,Oxygen,Bayazid,Chattogram,11500.0
3,2,5,1065,Apartment,"Eshan Mistry Hat, Bandartila, 38 No. South Middle Halishahar, Halishahar, Chattogram",No Sector/Block info,38 No. South Middle Halishahar,Halishahar,Chattogram,15000.0
3,3,6,1500,Apartment,"Sugandha Residential Area, Panchlaish, Chattogram",No Sector/Block,Sugandha Residential Area,Panchlaish,Chattogram,23000.0
2,2,4,900,Apartment,"Sector 14, Uttara, Dhaka",Sector 14,Uttara,Uttara,Dhaka,17000.0
2,2,4,900,Apartment,"CDA Residential Area, South Agrabad, Double Mooring, Chattogram",No Sector/Block,South Agrabad,Double Mooring,Chattogram,15000.0
2,1,3,700,Apartment,"11 No. South Kattali Ward, Chattogram",No Sector/Block,11 No. South Kattali Ward,11 No. South Kattali Ward,Chattogram,8500.0
3,2,5,1000,Apartment,"Ashkona, Dakshin Khan, Dhaka",No Sector/Block,Ashkona,Dakshin Khan,Dhaka,16000.0
2,2,4,650,Apartment,"Block D, Section 11, Mirpur, Dhaka",Block D,Section 11,Mirpur,Dhaka,10000.0
1,1,2,500,Apartment,"Mirpur, Dhaka",No Sector/Block,Mirpur,Mirpur,Dhaka,8000.0
3,3,6,1250,Apartment,"Middle Paikpara, Mirpur, Dhaka",No Sector/Block,Middle Paikpara,Mirpur,Dhaka,16000.0
